lambda,phi,x,y,z,r_mean,r_std,id
-111.40016695165474,-46.22,-1609.4127983270741,-4106.702201597746,-4602.761396376445,0.9826082222805751,0.1439272734256525,458
-96.25789730284384,-46.8,-475.69163966746993,-4337.984207564325,-4647.174999811498,0.5519565158484586,0.2590739976913953,459
-96.28567648059206,-47.72,-469.56374865633103,-4263.02582943217,-4716.645594439121,0.9085438357593331,0.2134666157352107,460
-99.92371081849326,-25.84,-988.79828658048,-5651.748384940836,-2778.6045313743675,0.6221618008446569,0.049806216818327906,461
-110.00005118512391,-49.51,-1415.7565879021004,-3889.7484447239285,-4848.310563544746,0.36054857050231615,0.0037009799303039602,462
-114.67707276501746,-28.77,-2333.0355794801617,-5077.734357699897,-3068.2541904988384,0.25440461111329793,0.12273586222881465,463
-97.99618758708631,-18.51,-840.932313701864,-5986.434560105916,-2023.872303615404,0.8364500195102362,0.27651264404413795,464
-109.75440620386662,-22.49,-1990.8090839278334,-5543.522091482833,-2438.578892017279,0.7867781141140371,0.26075343419945046,465
-124.48168767140362,49.69,-2334.848445204762,-3399.5527249423158,4861.29087879569,0.9924408401146827,0.24761307207614278,466
-127.59711136076834,56.98,-2119.4688787328187,-2752.473484134593,5345.312562537295,0.6654021743996168,0.06477340654263873,467
-114.44676484736405,30.72,-2268.0593641109117,-4989.081048269699,3256.624328144857,0.023686562337732364,0.02047437972346844,468
-108.64340604559288,-31.91,-1729.9673447209918,-5127.640536479123,-3369.7389386798354,0.17377965672950013,0.11247837952687202,469
-109.01179004165141,-49.33,-1353.4125065332357,-3927.9694148889234,-4835.282397425883,0.013068336635348565,0.10194052267755922,470
-93.80956921939963,-50.25,-270.83981495812014,-4067.4163135867097,-4901.366679468305,0.121046438299933,0.09270757263000587,471
-104.09135690248628,-50.41,-989.1453075051951,-3940.4682380821364,-4912.731076021393,0.615817002023099,0.2858070886757606,472
-119.75329973404291,22.08,-2931.6729662689704,-5128.678222644467,2396.3677320937404,0.7939496305095372,0.054006131104941256,473
-112.03488659721437,11.03,-2347.5337680123857,-5800.1794499903535,1219.6837934281082,0.5367032845006612,0.16002840156744166,474
-124.66605686225677,35.65,-2946.5019665360287,-4260.680089077308,3715.5559933527447,0.7285058557800015,0.0494889459513274,475
-125.7923956565109,44.76,-2647.410417462793,-3671.752121554622,4488.8839859555965,0.729430277126135,0.2735590972668969,476
-103.14884154850324,-16.51,-1390.4031775215722,-5951.913582792138,-1811.6646231884013,0.9050806096956221,0.16506437616370925,477
-100.3851323023865,-23.45,-1054.2688171763125,-5752.666022408895,-2536.922524586016,0.14819948451912845,0.05073749138512464,478
-110.99090014659073,59.27,-1166.9295215313557,-3041.399038599983,5479.853317360028,0.9143230361076466,0.1087097345278311,479
-115.5975515859887,37.53,-2184.2556483478506,-4559.393211380109,3883.5017454201675,0.20757367471678856,0.15777718167725346,480
-97.27846432195244,-38.46,-632.4322218889716,-4951.6722997919405,-3965.046774022946,0.42347280016298006,0.28946237833319455,481
-108.00267916088474,-14.56,-1906.9915507046333,-5868.182821887711,-1602.6348911848627,0.7514806294080126,0.08972431865350025,482
-99.96043549772992,-48.09,-736.5432347578381,-4194.077691024878,-4744.242972801867,0.7478650429317428,0.225873839852947,483
-118.9739707061367,25.6,-2784.974264218661,-5029.6139124446345,2754.546648612637,0.817176298819055,0.18974266201723164,484
-118.40641676158324,37.24,-2414.381373825843,-4464.109902096135,3857.8634454487983,0.1698980342961336,0.21313748407470048,485
-95.82664671190753,-50.38,-412.70432121513494,-4044.2893909482373,-4910.603167179556,0.5719726187517189,0.06163447638382475,486
-93.47844069486113,-54.68,-223.61978326040386,-3678.8681863543316,-5201.590916245198,0.5529159944540284,0.10398159354760657,487
-109.56737202423915,-34.95,-1750.0259754305741,-4923.514392479476,-3651.991253051645,0.9291766799527719,0.09050025659746014,488
-118.5070207937053,37.13,-2425.7464910385906,-4466.3640396781275,3848.112683678072,0.29513814855179443,0.19020216644100377,489
-124.18032052774821,59.21,-1833.329373131441,-2699.656363038798,5476.438982689172,0.8199371059314837,0.2648742245332443,490
-105.79153095055713,9.82,-1709.4611277988433,-6044.517641651118,1087.2783141004552,0.8866152571638705,0.2958500553235199,491
-106.6807221572177,-45.99,-1271.3633512207032,-4242.860815460265,-4585.018247488739,0.18741717591726714,0.18516328007755423,492
-96.94322412527856,-55.22,-439.597559565115,-3609.803147235135,-5236.095895210066,0.9351908773036445,0.2915951426432113,493
-120.64031501406951,46.96,-2217.4704642181587,-3743.5235623822387,4659.343417071669,0.7618900497154046,0.09646550128145734,494
-112.75865175594545,-2.9,-2463.0118125872527,-5871.130403480929,-322.52999298904734,0.12090981692244451,0.21470718109992268,495
-111.42363443390154,40.23,-1777.7406343479438,-4530.757171311872,4117.341702068729,0.9718442760931748,0.15692456461961235,496
-99.31856827493763,-43.28,-751.5000683441243,-4579.830256770435,-4370.47222465134,0.7088695070342544,0.19533619960694282,497
-113.7520837975553,59.22,-1314.0139460346397,-2986.0292575015583,5477.008455623486,0.3275454859686533,0.13412817002303903,498
-103.02603559373024,-29.74,-1247.6266430819846,-5392.883219329511,-3162.4141636013055,0.31302311714787734,0.2367777818283775,499
-110.63766498359388,-36.99,-1794.7003686334247,-4765.209156351418,-3835.682114442184,0.9856802954035895,0.29344225351336267,500
-115.42911246350408,59.43,-1392.2095684017465,-2928.14581583173,5488.928820715181,0.3297500657421065,0.06325137129646544,501
-96.12841628158156,-54.51,-395.1164821937913,-3679.924258265878,-5190.632468103009,0.9437046756515193,0.18084031442990048,502
-114.9084997625894,-14.13,-2603.725785817966,-5607.068813563639,-1556.2828638228507,0.8531098795492088,0.23543696353134783,503
-118.1368751002162,21.76,-2792.103700807243,-5221.055433335056,2363.3370656723932,0.01895105354586213,0.2810038219732315,504
-109.97990156069349,17.07,-2082.316920042275,-5727.369033480455,1871.3164347150964,0.1468866889667909,0.02577728454324627,505
-110.27645456078497,12.4,-2157.7205872821573,-5840.451730086424,1368.9377106900279,0.4956868010747122,0.24267560947172692,506
-107.28935579975054,-52.86,-1143.9130776689349,-3675.0866093237137,-5081.911676200946,0.027554966101998035,0.10572814812224686,507
-100.49571900728421,-43.92,-836.4827148912905,-4515.139583415252,-4422.039824556631,0.08920099999146003,0.09987553863964788,508
-99.08603008005154,-41.99,-748.2584377708179,-4678.838209403145,-4264.880692414963,0.5896107305832868,0.14783592083608701,509
-106.71554890051556,-59.12,-941.0698808449766,-3133.6593164000133,-5471.306221379482,0.8345034235402446,0.008547854550570643,510
-111.07511261659737,5.36,-2282.3723243054856,-5922.564477670485,595.5095138451599,0.7592266667620015,0.24287650408154748,511
-97.25756654428737,-19.92,-757.168675062996,-5945.5600932777925,-2172.011918642692,0.22340383874407932,0.1540457257735721,512
-111.98307685941295,-37.81,-1885.3477727533925,-4670.370639177234,-3908.161571440599,0.7084483891231422,0.11044385107638065,513
-97.61124586344587,-25.06,-764.8892992033461,-5724.0083361651705,-2700.2403462425063,0.305705031165043,0.13382353353134524,514
-109.78209245598703,5.91,-2146.1116176021874,-5966.9051385283765,656.4091655336472,0.7128301171874214,0.17048124220235092,515
-113.30265396141694,2.0,-2520.337528930536,-5851.412178295907,222.48429147844368,0.5604111843929467,0.08165477175427847,516
-109.62319183975552,-18.13,-2034.6433773645417,-5706.631916704948,-1983.7347338268364,0.9680086802526333,0.0759740464408546,517
-95.0482516884916,-57.46,-301.7370045165689,-3415.7363366654413,-5374.227856956636,0.8164998004709821,0.005074131276692017,518
-123.6450685175287,34.34,-2916.42752280028,-4382.094211446629,3596.1543106850922,0.44390825538546363,0.09698126474938919,519
-114.25688375864792,-31.55,-2231.895985524819,-4953.036188931016,-3335.6705204408177,0.6915581411400825,0.2139672860987152,520
-106.94555835549642,-1.84,-1857.117976394058,-6095.066778480029,-204.69193345885736,0.13580035390890122,0.1255349694041381,521
-101.90370924611675,6.94,-1305.3211395455362,-6192.205927091898,770.2905160674815,0.998698376755067,0.2694474337025417,522
-122.9734092007068,29.51,-3019.481069169399,-4654.320634673636,3140.168546842483,0.9521866637086495,0.09182132954858074,523
-96.55846432195244,-38.46,-570.1593760908822,-4959.228505086843,-3965.046774022946,0.3074525982954174,0.19990059333435592,524
-98.69958181913354,-58.53,-503.38437648556277,-3289.7922178758035,-5437.32437258566,0.9395798500165524,0.050282127993573275,525
-115.34407544531015,4.39,-2720.8331645690796,-5744.525467564917,487.9744287143488,0.9006957143770853,0.10665695373723723,526
-115.91749251826045,-3.02,-2782.4923956763178,-5725.867312287788,-335.86394578413575,0.7365193795562286,0.09614626792880301,527
-113.77049456545816,-7.54,-2547.379154733642,-5783.746545970052,-836.5167864472409,0.07513897378195333,0.26761132196631304,528
-100.65504016294696,-10.52,-1158.8962037274664,-6159.775123963503,-1163.9394362192907,0.8603445426438855,0.04835154959989054,529
-119.18632462214369,50.17,-1991.2086205077367,-3564.8460115318094,4895.670142450514,0.9356142392153222,0.027211656152433393,530
-108.90694204018793,25.39,-1866.1782034130517,-5448.506249391822,2733.45634013867,0.3743329892103322,0.24838593699688033,531
-121.75878406351238,37.14,-2674.835171061435,-4321.004870670739,3848.999703207638,0.5548115311917156,0.27627642856978196,532
-121.05831548371029,11.73,-3220.2433880534854,-5347.050077238661,1296.0374196757707,0.3601938290768256,0.053255299392051515,533
-112.6602370467404,18.83,-2324.62107636351,-5568.036472393654,2057.6033858400897,0.5837596828407698,0.1219672962694965,534
-104.31602693529851,23.57,-1444.8355354394303,-5661.698344855413,2549.16596701606,0.9245364064654839,0.1120338901250597,535
-109.55597732255114,40.3,-1627.4493818197286,-4581.54511073803,4123.284844379179,0.000692532626480391,0.018267931757591848,536
-110.5159032965242,57.2,-1210.3004034627613,-3234.358409980079,5358.612097284987,0.6782190875664942,0.1650290930033937,537
-120.81189006369533,27.8,-2888.519164056742,-4843.250520121817,2973.2148321668064,0.4609060741341042,0.28626532698480733,538
-100.52476610319307,-20.9,-1087.8445061121486,-5855.357555719998,-2274.2047456626105,0.14261139818591384,0.2644144020022677,539
-109.64678847445535,46.94,-1463.4410420460415,-4099.224029115226,4657.824350013592,0.43123879048988645,0.13790998578265298,540
-114.97126240448195,11.69,-2635.4708827559866,-5659.1945012194365,1291.6794585008565,0.41546219656653693,0.02262682934761533,541
-98.3364269923915,-48.85,-608.2071529405222,-4150.633132514767,-4800.3076628881445,0.023264315985912387,0.21973898516781476,542
-113.36152307831367,46.74,-1732.3873337752,-4010.698342837929,4642.60249521024,0.4829245952661142,0.08136377610461333,543
-113.88780201865126,31.69,-2196.6368513938364,-4959.8432866326775,3348.9350718016817,0.5721388077387034,0.06117588641737955,544
-110.82032131393646,42.82,-1662.035978438494,-4370.670281539268,4333.070815997063,0.5356090719733997,0.026986304471464672,545
-95.92779886353733,-29.73,-571.7178663068054,-5506.270071342286,-3161.448019940515,0.671610789316812,0.24791544264674586,546
-95.65064891737902,-45.48,-440.11649646121623,-4448.163193479106,-4545.411606633713,0.551286980947578,0.1212635694304991,547
-120.23362183416765,48.51,-2126.580645843231,-3648.9044944351385,4775.329909777546,0.09714296478267925,0.09213795183582978,548
-96.77920774769666,-19.06,-711.2723234624325,-5983.376309181483,-2081.808018190472,0.3795576946426048,0.17781706627599977,549
-105.92202708839181,-30.5,-1506.8575399867893,-5282.156362755352,-3235.5570638744894,0.21790611429702866,0.2647248079875478,550
-112.69345408596374,-15.86,-2365.8524654312305,-5657.567846992615,-1742.209278039904,0.07098553212384784,0.009144923101900803,551
-103.09397385088974,-39.96,-1107.006780103921,-4759.3457262408965,-4094.3606640007256,0.03892645678846962,0.23126188607399317,552
-112.85457316588226,58.27,-1302.1750432968422,-3089.511304643907,5422.166085163048,0.5326926119164995,0.2874081292342555,553
-101.7716664028771,-15.7,-1252.0540331228076,-6008.085563089104,-1725.0778430961307,0.15544670805649385,0.25333931168407436,554
-109.67747361865956,9.4,-2117.797913374039,-5922.115609438344,1041.203009290342,0.23193438663910948,0.020509188657640443,555
-100.65393683787626,-31.51,-1004.8041406166801,-5341.309706547104,-3331.8769871868412,0.8910129238284105,0.005828187502601156,556
-98.90674279264925,-18.28,-937.2099718425055,-5980.293150552652,-1999.5890333095952,0.8019499054252933,0.17424534255033208,557
-102.61911718063364,-38.91,-1083.7368673067722,-4840.772625181546,-4004.1303417512604,0.4844443883367353,0.12102402563997826,558
-108.61362183416765,48.51,-1348.034598281556,-4002.455742993275,4775.329909777546,0.9537235081204833,0.21413928997210482,559
-118.02687037272575,-6.88,-2973.950560196461,-5586.865104847047,-763.6631232091506,0.42039093364856306,0.025252533309448464,560
-96.14153409531016,-55.74,-383.9473275629503,-3568.20368178436,-5268.883366991322,0.9440604539825826,0.26617117916766303,561
-122.30511734408782,34.0,-2824.5123471639536,-4467.053340121443,3564.854759626011,0.6180012070973776,0.05223598762257453,562
-108.6808261102029,-50.81,-1290.256189132643,-3816.1023661754184,-4940.974266000105,0.9530797207232107,0.004686567567917321,563
-117.40037092668385,26.09,-2634.867752806167,-5083.0946479485565,2803.6129770742114,0.3971108733436156,0.03603270400981492,564
-122.16352496723765,32.8,-2852.5900258154043,-4536.237841404204,3453.3898405524665,0.001463447362093362,0.1582821138637065,565
-113.29704677936138,4.18,-2514.5940768753603,-5839.650636294002,464.6741595725078,0.8125923221204072,0.0224245860298931,566
-108.53594266810245,-0.42,-2026.554827206044,-6044.130770198186,-46.7307722103112,0.5787195578693425,0.11482570006877656,567
-105.57638683462498,25.16,-1549.4214370193,-5558.246948256984,2710.3153087227647,0.5496063366581531,0.2871529804084025,568
-124.25872893708632,41.62,-2682.7793184309435,-3938.8991126211135,4234.193418963263,0.8780853689565323,0.11052776000582537,569
-111.18097968629635,54.62,-1333.651188676063,-3441.7464230583437,5197.728452536552,0.005091380792805578,0.13673601067947194,570
-113.28917152087145,-27.0,-2245.7783480923968,-5217.35298026823,-2894.1894358396107,0.1727871044954815,0.08418383897473332,571
-117.46326272102944,30.53,-2532.4262570374394,-4872.370672926564,3238.432688550511,0.9498185655703357,0.07316100881959586,572
-113.71466766388657,-3.83,-2558.1851866919965,-5823.657373653354,-425.8266606056493,0.8477437159325117,0.0064474774334567385,573
-113.13706095147181,-36.88,-2003.6882068482655,-4689.174140184501,-3825.899169183909,0.09442778751852898,0.04296745469147878,574
-118.78791935755864,2.2,-3067.7388690362245,-5582.984348503982,244.72228293293963,0.01750248715173386,0.27994334376319835,575
-91.81734209728089,-47.03,-137.8036653290094,-4343.112080012892,-4664.655679711846,0.7464555733342522,0.13396189591735097,576
-105.7153071366456,20.39,-1618.5261298306489,-5752.1905059765795,2221.103903469698,0.4659465305299052,0.2962270294468649,577
-111.42226886262266,16.97,-2227.0125344549488,-5676.171267665082,1860.6772722624162,0.7816085592922927,0.2125326738130658,578
-104.73610883356892,-30.25,-1400.7893568436975,-5325.81470776241,-3211.55910366523,0.5803147195707375,0.2966899808281273,579
-103.66879429432063,-48.95,-989.3248107388531,-4068.001080624373,-4807.621930528176,0.3428896106882323,0.13523081595454542,580
-109.50538903491602,-33.43,-1776.4299824307147,-5014.984417728717,-3512.1009107739737,0.4825738267339863,0.022965195297505403,581
-108.06922507492101,1.3,-1976.798291126992,-6059.0407799129225,144.63175152648117,0.9463638931299311,0.0876825519756037,582
-111.01406835925495,24.92,-2073.2181704999693,-5396.956757051673,2686.1215869768535,0.6063297792678345,0.05198927030249545,583
-110.25183493726925,32.28,-1865.6404472868217,-5056.54101076363,3404.6150631037513,0.8282618409032583,0.017465158281242687,584
-109.21635612147846,29.47,-1826.7588567122755,-5240.919142590509,3136.294568475932,0.8971103268632195,0.17117587415211505,585
-114.16651441470148,36.56,-2096.3274837108074,-4671.840733503296,3797.359640831784,0.6912137610926748,0.2552074580622226,586
-113.04317845383336,6.54,-2479.0943920666186,-5828.164889445885,726.0922921048477,0.39238158746406515,0.08343369625709467,587
-108.17641754777149,20.85,-1858.4169254704873,-5660.257964050396,2269.0066794808877,0.2771743076361969,0.03563122434147361,588
-112.94303670164643,36.2,-2005.3573400991866,-4737.415446121461,3765.1111310770243,0.45497519580244206,0.22956329373094583,589
-117.94248070989522,52.36,-1824.2951607391112,-3439.325267301612,5048.129740032892,0.7918565108916652,0.21301836977239672,590
-115.88305402887077,56.56,-1533.5628073247494,-3160.6266587891473,5319.703867673612,0.21347714188693234,0.050143117491045254,591
-123.10527563731083,41.09,-2624.225587176259,-4024.743810834863,4189.9286777648,0.624366787691444,0.13166807757179735,592
-114.96682548746882,38.49,-2106.170077819803,-4523.5325661385095,3967.659981195575,0.24605236988811385,0.1768069839664817,593
-113.7466049817645,56.41,-1420.2738620587154,-3228.336789855579,5310.488558317191,0.14874589007532246,0.263605621361266,594
-113.90824932992683,-8.29,-2556.6204539642154,-5767.100118846343,-919.1697740756621,0.5795896451412191,0.12355534730817366,595
-100.9996645139531,-1.76,-1215.7968753666203,-6254.928234455229,-195.79514719098563,0.08237771764793977,0.10075740213370717,596
-96.80822018915683,-36.76,-605.4553985775142,-5071.312989526271,-3815.210783507965,0.5394435678760571,0.07712828659542338,597
-117.79872342340762,29.37,-2590.960199366671,-4914.45869923587,3126.60293910223,0.11917479107966589,0.010123493360369629,598
-106.53685383168967,-43.63,-1313.3755520615039,-4423.431386358776,-4398.741232378102,0.22980055194674476,0.1313672460263338,599
-110.56156874975885,-15.02,-2162.493315908115,-5764.958333015183,-1652.1207816777585,0.0300541511859298,0.2798786702478351,600
-119.31501496347913,6.04,-3103.9427598227767,-5527.766132223048,670.7949993788022,0.3283279044231999,0.2027252972458588,601
-102.8403118589556,-14.46,-1371.865782859235,-6018.685942793763,-1591.8633094071736,0.5962954832775589,0.1857162127640533,602
-117.72445345804923,9.95,-2921.1682558762654,-5558.240468147471,1101.5279928847006,0.7211355773943904,0.205557838609934,603
-114.88058040503077,-16.33,-2573.940813011509,-5550.005682088496,-1792.4537985396087,0.00020338480007942028,0.026365758628898426,604
-99.82733579741394,-42.89,-797.196415032888,-4602.182896846456,-4338.780411571053,0.0170315069684428,0.25081576853797566,605
-108.40967081382006,-5.9,-2002.6188606069668,-6016.703535561453,-655.3024220186985,0.4837373612808725,0.06784199193262233,606
-106.48542526174123,-25.49,-1632.9513945810277,-5517.905478315037,-2743.503941188492,0.31866014796967923,0.09378199401514827,607
-105.9151267887078,-35.7,-1419.610233106765,-4978.591379675529,-3720.0752223952495,0.7361726557322501,0.07159943186039631,608
-97.54216805439049,-43.77,-604.2403115096788,-4563.703842413968,-4410.0029347703,0.056465161605741665,0.1007202897095943,609
-101.12548747422252,-50.5,-782.4463200758602,-3978.79276192381,-4919.106719096715,0.8926454925418408,0.26545620625184146,610
-124.00361080681024,24.01,-3256.708002789228,-4827.61187960271,2593.962514086773,0.9402178268417041,0.11138233475953606,611
-104.0928697396308,-44.56,-1106.0217650505945,-4405.577564876614,-4473.055686562623,0.9203974620681509,0.1858828917228156,612
-113.84918884809579,-6.64,-2560.3180094836293,-5791.546733884522,-737.1452499645627,0.49883705179669224,0.1364411280858219,613
-115.6398157211209,25.86,-2482.307774914344,-5171.74989069174,2780.6071600874848,0.7596405232628433,0.2198759849984406,614
-126.09605607606852,52.04,-2310.217512034074,-3168.5571014100715,5026.307386361771,0.11797143412517963,0.135382050859574,615
-112.75655300009147,-4.67,-2457.768165246847,-5859.232650793935,-519.0312030787987,0.37442413148471965,0.12755549746756528,616
-119.06373995926326,2.63,-3093.600242704814,-5566.3895418115735,292.52351554612886,0.9187736091304622,0.002193142870638465,617
-100.21498739508564,-55.21,-645.061835006587,-3579.7300135619644,-5235.461131459348,0.6273116252818196,0.147177355076859,618
-100.6674767634126,-56.16,-657.1514915033018,-3488.72964203944,-5295.0488573733055,0.9550261970396278,0.2753623217680678,619
-106.4161096197572,-46.64,-1236.9744406634165,-4198.519876473816,-4634.97034294716,0.7155134087247723,0.08923081717619587,620
-100.4662789403376,-15.05,-1118.340137306586,-6053.905769260405,-1655.3444578711337,0.46807068338242375,0.28778582760926463,621
-97.19270514654082,-47.51,-539.1493970210648,-4272.181231087684,-4700.894644260169,0.5347766666667637,0.02886190760591288,622
-99.69089699147679,-2.15,-1072.3659781769518,-6279.606456015629,-239.1630540351527,0.9444736630519667,0.2906221076195643,623
-118.43474484502744,40.69,-2301.6655475934663,-4250.678334698078,4156.283724909747,0.08644434807730983,0.18633504643092014,624
-91.2596062324131,-58.7,-72.8046138548216,-3311.1340276347673,-5447.175042096647,0.09344973910772414,0.13897359911147492,625
-111.41465033666223,-24.19,-2123.2237607867382,-5413.7533084336255,-2612.244432868907,0.017505982919402863,0.11911301123033945,626
-108.15030791765342,-59.49,-1008.2099180805926,-3075.475030549731,-5492.32110291715,0.24537167341702593,0.11009301858195046,627
-114.82185462305837,3.47,-2671.3077270269523,-5775.45303370385,385.85267007899637,0.6990742650090757,0.06491520484580376,628
-99.8171633320805,-8.92,-1073.8213174792968,-6205.678503854973,-988.4771544751703,0.5552924234116838,0.2171879170220877,629
-112.25897621463496,-25.64,-2177.0245863459377,-5318.978993517951,-2758.559663476587,0.2736197176451789,0.1675737796245325,630
-104.02779886353733,-29.73,-1341.854449616138,-5370.781884722146,-3161.448019940515,0.3004598136324812,0.09200273543724627,631
-92.51821467547813,-49.01,-183.72412259312262,-4177.498428338943,-4812.0034630082155,0.941608785481609,0.18378578852151836,632
-108.50224917683353,45.78,-1410.9091834291744,-4216.213017883898,4568.753447488886,0.00598718855556768,0.08059603590944747,633
-103.71753110365042,-44.25,-1082.8610163695478,-4436.174961511261,-4448.414181490711,0.9120776420275175,0.03858163439015433,634
-103.0500181134126,3.97,-1436.0309059060567,-6195.452754756884,441.3676481777551,0.46052556117762167,0.04098724080186474,635
-98.59413765779145,-20.62,-891.6133898902438,-5899.601349246682,-2245.073380300778,0.27784978475729005,0.028655943911796797,636
-119.75300756087644,7.73,-3134.922172418408,-5484.307955979415,857.4696594401073,0.9470785727181121,0.12752012754653627,637
-118.63914317665059,55.12,-1747.3075511215584,-3199.5858361244364,5229.741083367844,0.156392334745176,0.1645199496672847,638
-97.80256496673042,-50.63,-548.9896683808598,-4006.3884207548103,-4928.2945494413025,0.03167164233350506,0.20705906221940423,639
-116.88622066915849,54.99,-1653.9779008246878,-3262.1126884957393,5221.456014478975,0.6664814065525961,0.06239349638394449,640
-104.68232083393481,-48.93,-1061.551957569522,-4051.488135626007,-4806.160247875847,0.7030668753869058,0.13611011520075664,641
-104.07984800664394,-11.23,-1521.176921188193,-6065.0868383306515,-1241.5181907457934,0.48116470694239344,0.28748438119910824,642
-101.75228854841178,-11.84,-1270.839810295173,-6108.574191318974,-1308.0185494558789,0.8768170572359362,0.20130974424473413,643
-111.00853677560285,-22.58,-2110.2871652244844,-5495.038724681476,-2447.8281178505567,0.22428296438217776,0.11857286964520158,644
-121.11337927374855,17.43,-3142.9179867333633,-5207.325031986877,1909.5699882200656,0.5433643562619214,0.07065225113322894,645
-99.81854307546982,-26.72,-971.0300741856463,-5610.837455333947,-2866.3964563278205,0.6718255085782903,0.25904428472443763,646
-91.91020396466821,-54.67,-122.8849436046547,-3684.517428700291,-5200.947568303211,0.8634134081809469,0.25431890230603027,647
-119.6012324775237,-0.39,-3148.925683800078,-5542.83403079752,-43.39291344358143,0.5914364327870973,0.06100994315650103,648
-104.31879429432064,-48.95,-1035.4101663673407,-4056.516012600923,-4807.621930528176,0.24317855218645756,0.0799104128347563,649
-101.25872656816065,-36.19,-1004.513930573128,-5046.015820632689,-3764.2132114439464,0.2141478147823892,0.055970461434066955,650
-118.89141439783802,22.92,-2836.914355020178,-5140.882071072931,2482.714940060848,0.6993387606420056,0.041610798199683295,651
-108.60060797342426,44.92,-1439.8581543886999,-4278.3017587349195,4501.507253847989,0.16315101671165966,0.009888909415288237,652
-100.91945109430401,-4.37,-1204.0977781153376,-6241.3792550829085,-485.75563296624927,0.28060563766232416,0.1980801727326861,653
-101.53450464317314,-39.56,-982.7652418014025,-4815.59945192846,-4060.1477064379515,0.46023508392701196,0.11873128379566625,654
-113.72912742180276,1.98,-2563.8526077393763,-5832.561203189928,220.26033876226074,0.6527480450618217,0.051343080421856334,655
-125.48784454534342,35.49,-3013.3190389280503,-4226.413821262521,3701.0754627641504,0.054250593774055944,0.018236116813460334,656
-117.6651047443539,42.28,-2189.951388098314,-4177.422480586352,4288.808615041948,0.5377392024745123,0.21233432505480335,657
-112.23962355963745,-38.34,-1892.476785643344,-4628.220960862303,-3954.583082100545,0.09635212204379573,0.01960162047643498,658
-106.85628445401629,-2.8,-1846.3650639621367,-6093.814923902218,-311.4172824470345,0.22909014748845535,0.07154438048163307,659
-100.67528429574256,-12.22,-1154.165132529673,-6122.72218946782,-1349.3705337864537,0.9209825020540123,0.11458970875535952,660
-108.63712237776484,-45.5,-1427.9483162429747,-4233.986036048802,-4546.971613357908,0.28291629174694877,0.2374841623134312,661
-119.5702661875104,47.3,-2133.4919516012187,-3760.1672021236714,4685.080544080994,0.30267116541585803,0.17570485039145228,662
-122.97827059845335,57.1,-1884.8402899550315,-2904.8107395755405,5352.576636406884,0.5610626171490517,0.05952980628284205,663
-104.8772964258357,14.73,-1582.9870703658855,-5958.804032526519,1620.9353586741597,0.6914170971047604,0.11431375002128652,664
-113.86411718581407,24.58,-2345.409988446743,-5301.680020609071,2651.7665706409484,0.6942799736835872,0.28222520822023556,665
-95.00362025143023,-45.69,-388.4017086057072,-4436.223411588902,-4561.764017923625,0.16502685749450563,0.2733572389799668,666
-112.56175145626143,-8.1,-2421.551550965219,-5828.367556250223,-898.2453536020895,0.9876089912231859,0.22661007898373317,667
-114.12475744476134,32.41,-2199.754832539831,-4911.91824616687,3416.8352052287573,0.3004384355202411,0.1948370396117961,668
-116.15375098662066,27.13,-2500.8111090376374,-5092.6921761628755,2907.069864272852,0.3384780760959406,0.046814972115272344,669
-103.29380217174455,-22.38,-1355.4832063744675,-5736.869310875251,-2427.2661137943887,0.1893569341299156,0.0024500095642180472,670
-109.3796700276318,10.49,-2080.038295249881,-5913.285042531627,1160.6574413088917,0.1158695489281295,0.29653498446120397,671
-112.93164593089972,29.5,-2161.8837959928273,-5110.020115830695,3139.2001956596027,0.9190769934196896,0.2890265579856291,672
-98.26915892113753,-18.72,-868.3708210154227,-5974.979300360177,-2046.0155125209606,0.3250385789553628,0.21954540190873742,673
-104.01186013673707,15.72,-1485.8000789452713,-5953.967934024511,1727.2200108886314,0.7714341043259111,0.0021140707894087285,674
-107.9521530960918,13.68,-1909.1781763572862,-5892.585287753801,1507.6811060262448,0.06959722692816883,0.11134823818998704,675
-108.6594495219275,28.41,-1793.9914823313366,-5312.497239788789,3033.083025332329,0.8292803224275899,0.25666957421590764,676
-99.64397306470147,-23.57,-978.8758399919703,-5760.571148982285,-2549.16596701606,0.8802599826925962,0.24687242188655434,677
-115.56074815323467,48.04,-1839.0880898074486,-3845.2310018703392,4740.525133377485,0.10015596873728771,0.08619879993676748,678
-100.79451094304008,-43.7,-863.1909286700236,-4527.3617058262535,-4404.375370614973,0.6687774545171177,0.1668525367580834,679
-105.96055677793947,-32.55,-1477.6166411341449,-5166.482445839001,-3429.9756848527227,0.11763987527302677,0.10096164167705703,680
-120.09041345337602,29.89,-2771.0604429116233,-4782.17406826739,3176.894742121835,0.8780300888824057,0.06053490202589709,681
-109.6491652210045,-22.86,-1975.2868158147703,-5532.223240787482,-2476.564759774959,0.7638455729629134,0.27981159964474833,682
-108.0186108016298,-39.48,-1522.0448593956976,-4679.200255035295,-4053.2813150908682,0.5680328585228941,0.05035908071676774,683
-114.32091904619159,46.85,-1795.624777931016,-3972.9998095688043,4650.981527596776,0.6956804048288077,0.1390714793600361,684
-99.0948204434309,-8.99,-995.3098046404377,-6217.525812448605,-996.1707505854222,0.8203256517949945,0.2073747536096529,685
