lambda,phi,x,y,z,r_mean,r_std
-115.07804142395644,1.35,-2701.3086121316665,-5772.434381986203,150.19350081426475,0.39436466050549224,0.01967752106945366
-120.10576941658074,49.94,-2057.9971906960454,-3549.4076598764213,4879.239472202382,0.5759614570037207,0.1347799788839131
-101.7704701521786,-7.37,-1289.7022790512665,-6189.39083227849,-817.7616747665219,0.04491939790284705,0.13102752082502633
-110.3908584060868,39.08,-1724.2380649880345,-4638.601591173458,4018.831095431778,0.49083913403125334,0.16300605284609918
-116.0825066955513,19.41,-2643.5624586692184,-5400.355124656486,2118.5766577377344,0.5463088436647275,0.14137405624156185
-95.39281461320472,-40.08,-458.43318133671505,-4856.21664825949,-4104.585713980992,0.01629231461654923,0.29621632670747633
-97.28715939077831,-53.95,-475.86545862142606,-3721.3279945008712,-5154.21138707321,0.8025436941141909,0.20686634276451463
-120.34322019433726,26.73,-2876.3575866656242,-4913.783187520058,2867.3902454455547,0.4449966401447871,0.12536470643394199
-98.14120255056544,-12.47,-881.4863857770202,-6161.877527270279,-1376.543530227536,0.6776305909743877,0.2757462759777021
-117.74266971626476,55.14,-1696.1837883578444,-3224.9163079987457,5231.013320812304,0.6607986627983804,0.0732177762384907
-115.39004646799435,48.83,-1799.4248268915685,-3791.27955129097,4798.843053938021,0.9793995218378038,0.08245457717069238
-104.91237281560785,12.15,-1603.803423214136,-6022.302423030814,1341.7574688608236,0.07047073916123003,0.25390330029726055
-106.1196826273657,2.21,-1768.668387348796,-6119.804141284445,245.83410648396986,0.33816372540126216,0.22326373129608515
-110.50763033950606,49.27,-1457.2615785102985,-3896.0413331630743,4830.929064070655,0.36751981027483993,0.2765893815514869
-109.8460820617246,19.09,-2045.255456701925,-5666.611486845893,2084.9626792768204,0.24587604148094588,0.2406804570779511
-104.74365096457674,-50.0,-1042.8613598330323,-3962.848400950969,-4883.533324883485,0.16407742342919973,0.13866808884697865
-113.73574027581074,21.47,-2387.9973846104735,-5430.802989247077,2333.339320175819,0.40345852390353687,0.20989526474699172
-104.49213734124397,-39.46,-1231.7005353571017,-4765.330223843276,-4051.5634820309583,0.2494050693511064,0.28616878526171646
-105.99579697461334,-15.79,-1690.4489543656762,-5896.928687316849,-1734.7159391046052,0.9210211517944701,0.2038093339454021
-117.01165853063362,21.22,-2699.0335730186944,-5294.488084731103,2307.431189084154,0.9748559317110917,0.13261198191031867
-108.60639943435888,16.88,-1946.4037931904036,-5781.48566612541,1851.0971790374601,0.7164261546853086,0.010211826395699718
-129.06839266485116,56.25,-2232.1859019607996,-2749.8021137631363,5300.618778428726,0.3967880208364668,0.01861824907430082
-106.17926051555796,25.63,-1601.5701244178058,-5520.097833265737,2757.5565357300025,0.1165503796319376,0.22893503874139892
-113.68922271635623,50.47,-1630.2338557691392,-3715.6752015088055,4916.982852562797,0.189214516908628,0.07122349992448061
-125.42185305068186,36.25,-2979.7314965955275,-4189.504567927544,3769.5990083178376,0.9289644053699991,0.14265313785190165
-127.5394912624314,48.6,-2568.759582410206,-3342.899375559126,4781.95806889418,0.6394668352365014,0.2508321533732571
-116.66917073468319,-10.61,-2812.4240100771112,-5599.386437478474,-1173.7835027482279,0.6290916109754253,0.2206256908293185
-121.73091274632462,50.99,-2110.4449569020862,-3412.9814585832673,4953.605217137654,0.5300200770446234,0.04544576472800168
-113.92427547903709,31.67,-2200.2676817345023,-4959.512201324268,3347.041358219284,0.5888104630392723,0.13086189585018654
-115.4620672565192,22.47,-2532.6237950377276,-5318.815553401563,2436.5226905781774,0.769335324750659,0.27415441734887863
-118.17461883732746,-3.49,-3004.4397326811936,-5609.221476344703,-388.07386152626947,0.19493166574223075,0.20616212119927613
-122.97712396050224,48.7,-2290.165465817663,-3529.6299902533915,4789.308851084884,0.2665665839842045,0.030052920962212758
-117.78822334427075,24.66,-2701.003257424212,-5125.461823049393,2659.8585495937537,0.30970563714256283,0.05011990172383424
-107.89530319534342,-24.64,-1780.533922431368,-5514.184575575306,-2657.836040382956,0.9401388426119092,0.20534871429045673
-104.33355252527025,-32.93,-1324.6692374962731,-5184.198505474801,-3465.5392462160758,0.01059159315047109,0.279426613406975
-123.50057726027772,49.23,-2297.7646370459133,-3471.467688099689,4828.023898368881,0.5048454491106069,0.19916331757494646
-103.7055717414186,-26.51,-1351.631908186001,-5542.274574059424,-2845.506761634543,0.4082120207003809,0.07618215888140904
-110.33825878490771,48.99,-1453.9262477631603,-3922.4219982622267,4810.543538272354,0.7119523515469375,0.03183628957558051
-115.02126870434891,7.55,-2672.9602975750345,-5726.63088711422,837.61980058795,0.553935929226823,0.29787939038789146
-99.03975113971396,-26.94,-892.9416297027375,-5612.606551031907,-2888.2395934647707,0.8318096267138227,0.06094363108826345
-121.44882029033761,45.08,-2348.6016825703864,-3840.2653154532973,4514.095418082557,0.682442220630238,0.18354804229636607
-102.86233343366872,-57.21,-768.5483294159168,-3365.8246794388165,-5359.214745896324,0.2961467401072976,0.1603823822092508
-102.32790281652254,-34.55,-1121.046514047358,-5129.580376613845,-3615.4231942056836,0.29021035473259393,0.29760387355342416
-103.74652307313322,-16.75,-1450.5978394943936,-5929.662629676198,-1837.2512093548194,0.4206005758217807,0.16676679920994858
-99.10339501823549,-56.41,-558.0210528686579,-3482.520463190067,-5310.488558317191,0.014403618351891967,0.1669390532493583
-102.89060403212207,-0.11,-1422.197795148366,-6214.324471377965,-12.23911386097498,0.5977634379017516,0.161481585385497
-103.67152149557626,-47.46,-1018.73064492252,-4188.046645413582,-4697.135102265613,0.08287437087518734,0.2956733780591949
-99.86116632374022,-20.41,-1023.2498694424431,-5886.511068875659,-2223.189632192984,0.16650052857692998,0.12204665886667623
-112.4461655427324,59.47,-1236.4828148177098,-2993.0847844544874,5491.191011222202,0.4320032755351618,0.2324120918419541
-113.81714994615832,15.75,-2477.6938089677524,-5613.132857747924,1730.4328678898485,0.8543692297767148,0.2521990324767981
-94.65748779076999,-31.66,-440.6067531220296,-5408.340161286348,-3346.0943484785985,0.7768585122223867,0.1200355889608762
-113.18362576510893,-33.44,-2094.2568641892944,-4890.126524593981,-3513.029427752978,0.14223878115391408,0.17350450253512242
-127.42190109105272,52.3,-2369.029176783495,-3096.1080614820276,5044.050022667749,0.8813508643381301,0.2014480320983769
-104.25774295092299,-8.86,-1551.3276795581576,-6104.909189490325,-981.8814687696665,0.787434914027624,0.08066582305957024
-121.05997480053217,16.56,-3152.6604763474893,-5234.489079370141,1816.9977982460978,0.859668232305135,0.2830813679326048
-116.32468420492266,32.92,-2373.1034204600173,-4796.406488987746,3464.605309150988,0.9325928392167515,0.00651594802493437
-107.43631595335107,-23.5,-1751.805251107997,-5577.625898457868,-2542.0253143984446,0.32287090343630465,0.03407298126333168
-120.83524649654083,12.62,-3188.6968273733387,-5341.6148133490415,1392.8347816267692,0.3134385440617622,0.042733430467983766
-106.11498030903044,-34.68,-1455.1208332996973,-5036.441754042054,-3627.3272279515922,0.27883643228375554,0.15255528035807647
-119.25669160752537,31.23,-2664.1360057818747,-4755.854185503562,3305.276888389965,0.3115109914064055,0.11810316450149679
-119.19535517701647,36.44,-2501.652474966505,-4477.032263459433,3786.6267318600685,0.5864722266365465,0.15898213112514292
-120.33666640805754,47.79,-2163.2795455672817,-3696.5765899187327,4721.881841236077,0.47764006412874416,0.22937886523320072
-105.85928571502578,9.07,-1720.3500407421634,-6055.664529907634,1004.961610479226,0.6482908369628083,0.014015816647654056
-109.88213892398137,54.74,-1251.589135149725,-3460.8473141094905,5205.447675771632,0.39677715388874724,0.12619205652171314
-108.46579540223682,16.99,-1931.080960058028,-5782.863198642894,1862.8055592259336,0.6499108055177654,0.053427341470366575
-114.58915892113754,-18.72,-2512.3612859121745,-5490.217326442853,-2046.0155125209606,0.2566537785893037,0.028563713442696023
-103.38668372492101,-58.83,-763.9216312041748,-3209.9164053159993,-5454.675555178471,0.0878316184964778,0.16609994389069452
-102.50656087233494,-41.59,-1032.5065994820013,-4654.81378179049,-4231.697505597421,0.2851924463614802,0.09412515022995889
-113.4100748122152,-33.29,-2117.214455190951,-4890.234550163685,-3499.0904525484734,0.5984982205187825,0.21577327661697718
-95.2769262853401,-27.75,-518.8736789215029,-5617.885219687575,-2968.2925670725854,0.450379678491292,0.04196946994902279
-106.88407544531016,4.39,-1846.0989336716582,-6082.304224881988,487.9744287143488,0.9844945639734067,0.058598479034971215
-130.1768184014136,59.02,-2117.029396952058,-2507.2229205776534,5465.587320587868,0.831001201274486,0.05590001312185098
-104.15984957902046,-44.01,-1121.6237523668785,-4445.711696447617,-4429.247415780167,0.8394155677305147,0.1073891088834141
-109.18948337982704,-41.46,-1570.345593684734,-4512.08476867689,-4220.868483697278,0.9446845496652484,0.02722602698190991
-111.55901874132712,-21.84,-2174.420186178042,-5503.455942199603,-2371.6016837170064,0.3828432833313544,0.1868205406849101
-101.18327925170463,-59.7,-623.8075089356302,-3155.290638104968,-5504.146635118169,0.06397594201406587,0.265788482475914
-103.22598598098287,-13.01,-1421.1117097737406,-6046.603953242179,-1435.147079912022,0.7493140381937432,0.2364244182634177
-98.04917152087145,-27.0,-795.353413138188,-5624.207095909949,-2894.1894358396107,0.4452417105991495,0.15675058593605629
-124.24429989231665,31.5,-3058.724794854798,-4493.299896076293,3330.928350064174,0.003784922798271695,0.17605072583173018
-102.10280279965906,-48.19,-891.0766987913969,-4155.50963667179,-4751.667809979873,0.016604826228527325,0.03976373460672006
-126.09902741011973,51.83,-2321.220432002945,-3183.301255092396,5011.901218637418,0.4567313410691197,0.08225347478998961
-119.19353835315982,8.13,-3078.2266769514194,-5509.2969926742335,901.5498720621479,0.6416581749920247,0.1358243803991134
-103.61251299541826,15.27,-1447.4137654148547,-5977.179548627134,1678.9708261792764,0.38753178877900907,0.14639417664078308
-111.33235864349743,53.21,-1388.859922402621,-3556.305638559894,5105.328914094654,0.18855402304465463,0.04099444198827002
-100.38211371415267,-55.68,-647.7393181913894,-3535.4696992483355,-5265.122295005676,0.9257250884996064,0.2983610149470032
-115.07977792191917,50.7,-1711.5430869866086,-3657.112773345339,4933.231337006478,0.7837355439368344,0.20538327462703093
-99.46986060637785,-19.51,-988.6480883921217,-5927.079503488486,-2129.067522800835,0.18286607783098885,0.2594273645251588
-104.78198220313487,14.87,-1572.0569011403732,-5957.5817591362775,1635.9956243167726,0.38728424510681436,0.10454463908888162
-102.63947786614834,-53.71,-825.6322852998815,-3681.7486746015225,-5138.451423000944,0.8698881649849911,0.13988714947379985
-95.45938651289705,-57.17,-328.8229326984914,-3440.517439863631,-5356.803172128482,0.08807436860000994,0.14122743015918274
-118.56062608683685,48.89,-2003.9579674296822,-3681.5363355647846,4803.23512590122,0.8618513228300597,0.07419826946932596
-104.58991021912523,-36.24,-1295.199412551646,-4975.9392340962095,-3768.70166241743,0.8827493447690475,0.2469396797280744
-118.49655300009147,-4.67,-3031.452558358762,-5584.042173609606,-519.0312030787987,0.6151197236731653,0.20461959851822492
-109.91606630687677,-34.05,-1799.2779398754542,-4966.099042075181,-3569.465534134978,0.3417114733036175,0.01789227501552836
-119.26629469518542,38.09,-2452.851754479318,-4376.961646364904,3932.7280629098123,0.09554505191562102,0.21024291896907457
-114.44532052256777,-4.28,-2630.775004148264,-5787.338807843762,-475.7703235535506,0.2103780529336402,0.27244157455290663
-105.77029138697822,30.74,-1489.1670462983006,-5273.039171056736,3258.53715779343,0.18432748325825188,0.07370896153877472
-104.33105055720938,-23.7,-1444.884679150232,-5655.700840006402,-2562.417076181746,0.5496369148076785,0.005326799767017032
-110.00295952050557,-8.32,-2157.736842071863,-5927.3806032884495,-922.4727118595978,0.7202219611515932,0.28218835537312237
-112.1342534243223,-17.33,-2292.9233515811975,-5637.119007948293,-1898.951498591184,0.48229765033718186,0.05499148528594767
-111.98293983471645,20.49,-2235.3800167342383,-5537.506277500903,2231.5298356560957,0.13938247807000248,0.11099232393820843
-118.73090644645768,55.13,-1751.9908842173522,-3195.982858548918,5230.377281753275,0.25605815278551425,0.14677982944624643
-98.40920774769666,-19.06,-881.1818286579874,-5960.7230232783695,-2081.808018190472,0.4581420684164127,0.2020414558660921
-110.03899748316148,39.75,-1679.5005970496682,-4604.636041112475,4076.423637626228,0.5057546903355562,0.07282767633701388
-101.14458969655746,-31.96,-1045.4167443964657,-5306.670083460905,-3374.460172507083,0.6597383269241396,0.008347308558359289
-117.08234840232828,12.32,-2835.5124880582684,-5545.289292272853,1360.2428441530772,0.7946962768185415,0.24785346687158
-108.29232398904873,12.49,-1953.5374628623997,-5909.607254122538,1378.7162446331836,0.11927321043597328,0.2695879448308926
-113.0312671319724,40.33,-1901.3360405035428,-4472.47950156107,4125.830021849948,0.9425660833613836,0.12725930895990686
-99.86360765169631,-37.41,-867.4317801459448,-4988.867140116743,-3872.904822617801,0.06844174844746242,0.015947348885047608
-120.85941329510229,20.47,-3063.470177680205,-5126.923990686254,2229.44519201297,0.93333747951141,0.2682616825287047
-95.10148526875105,-55.4,-321.89116822392896,-3605.6641730422343,-5247.494349407067,0.09495043223520738,0.27822468628635655
-112.7448204434309,-8.99,-2434.4729883645023,-5807.031092098757,-996.1707505854222,0.9197895233229656,0.04942651709752336
-99.54945739417096,-8.51,-1045.961307480997,-6217.444323524672,-943.3854075209548,0.9499522705951151,0.13488722959205984
-119.27611198868286,31.17,-2667.4390156105733,-4757.967476797215,3299.5665757396737,0.5589345877453727,0.09608062440186528
-104.05598440860635,19.77,-1457.0357836319422,-5819.620649546618,2156.313340075292,0.657686247039794,0.11487596499132388
-113.93201764377183,39.2,-2004.0329372489841,-4515.543232099276,4029.1868044884245,0.5207409810908145,0.08621358252046904
-112.15629862612673,-43.86,-1733.535719417754,-4257.178585930555,-4417.228701006673,0.3118319981579296,0.08023159169754719
-94.65023467781474,-58.98,-266.34653897957577,-3274.4604438572896,-5463.295097538437,0.6258375827717858,0.21055802188304146
-108.14392266576583,9.55,-1957.6942733895908,-5974.060831922761,1057.6650265674498,0.26472262924805423,0.10990483505789138
-110.6111702650424,24.62,-2040.1394971109687,-5424.49186930325,2655.813207322898,0.34261180259246926,0.17985491116080854
-102.48881713522368,-16.34,-1322.9053698035966,-5972.757059786521,-1793.5215324369772,0.976057470739777,0.060788486653754775
-107.72793747097123,6.17,-1929.9273601021823,-6037.096764400441,685.1773799497105,0.37207244090239333,0.2105976618965616
-123.09916129006321,59.09,-1788.3237069563636,-2743.3708074598553,5469.592300337833,0.9640969325423798,0.043176771139247706
-100.68536304925993,-0.48,-1181.9828950832741,-6264.238915206448,-53.40645039416266,0.4405719556108719,0.14709395623478655
-111.25953536150008,19.62,-2177.3244646055705,-5596.223270320319,2140.5999823777015,0.7008020716762985,0.20375889036122993
-108.93454559748876,-2.98,-2065.8123476156375,-6021.893845697438,-331.4194556601664,0.3614266708664641,0.08631459763157284
-121.7766963350158,59.87,-1685.1619081041613,-2720.3578251758686,5513.665536326915,0.45281786695034876,0.16194103569137747
-113.026612854008,19.49,-2350.7503377133194,-5530.876696513342,2126.9698676065873,0.9128272182948987,0.2555622703374857
-119.94231690299353,33.02,-2667.994458056167,-4631.864847229526,3473.9399259027173,0.2427462994651236,0.057779037922292394
-111.92469523228006,57.42,-1281.760983794934,-3184.513778004895,5371.8326275227555,0.9147037919142298,0.09736996158956723
-121.88041266718776,46.28,-2327.0119087912417,-3741.3513408492645,4607.37785737931,0.14982844256172412,0.21378882895183823
-99.56793431585731,-55.25,-603.9872524650191,-3583.181333935074,-5237.999229381294,0.8762473102558991,0.07704172052204107
-103.45407229019625,-57.03,-807.181559987795,-3374.0657358397407,-5348.342111294668,0.8746887168224114,0.22304501788390033
-101.9130445738899,-0.72,-1315.8679532530734,-6237.202831169384,-80.10850425637287,0.07640302046035685,0.09187601881270158
-102.05361473775153,-57.94,-706.6483041304173,-3309.28890434485,-5402.765969561302,0.2644490185271303,0.05862073051931754
-97.37490785538002,-50.56,-519.8433534406399,-4016.3426982508754,-4923.350405779632,0.2998773478396357,0.2581514488254625
-96.78385099830368,-22.72,-694.607609459958,-5839.152144772277,-2462.20378910472,0.16577868254079953,0.2133086241246561
-101.71590249997504,-53.39,-771.9954156135727,-3722.621373244144,-5117.297938339872,0.8087447577296348,0.28938677901091725
-110.14990470544653,-48.49,-1455.429931595801,-3966.440908276701,-4773.85538483982,0.4441741527477282,0.2604710198771301
-122.273287134309,30.36,-2937.184196495703,-4650.965442082108,3222.1257660764686,0.7884324838930231,0.12294377246316773
-111.48047645204558,-11.51,-2287.478538446265,-5812.910464730455,-1272.0608732190833,0.5427911694650841,0.08324354786422329
-117.90049850676036,37.49,-2366.970522094258,-4470.335338555116,3879.9713282964017,0.24053453119973733,0.07808200097540849
-123.57301150217862,52.76,-2133.395206872593,-3214.3016745512728,5075.186167646457,0.6082032392308945,0.08340434348816474
-108.41308631439382,19.47,-1898.4962240642276,-5702.741118928333,2124.8719532475134,0.18851125729278706,0.16763186453235174
-120.30724051322136,35.6,-2615.793234680543,-4475.095293791323,3711.03393475272,0.3807090782333975,0.11148717130258884
-106.35194597630966,6.93,-1781.684729165569,-6072.444105080837,769.1860090558023,0.9308778311869834,0.2683120544535782
-101.9138998248628,-23.06,-1210.9050270951202,-5739.255311886043,-2497.05476118238,0.0632029828900087,0.1972011919150571
-97.84283194042906,-19.72,-818.8904647249792,-5944.990355350047,-2151.0771909853497,0.6223466722557179,0.08314657396326572
-114.57267128864127,22.36,-2451.699336548419,-5361.731077662575,2425.2082826007672,0.7407122740378949,0.13593430304208992
-102.57136714365541,-9.52,-1368.444397399726,-6136.471468812156,-1054.3731994316297,0.9387148492228068,0.285446848649204
-108.38993384621654,-20.02,-1889.6694125512565,-5683.889684288618,-2182.469373921574,0.30074965297713796,0.06950657848250465
-120.7967656335523,14.33,-3162.41004520533,-5305.673151373036,1577.8530086113064,0.15817062451575248,0.16938101180146636
-100.07893447413105,-45.83,-777.3770307103553,-4373.482623465745,-4572.63159399127,0.8128603970533584,0.03768288091919022
-121.38479918526525,52.6,-2016.4833316261984,-3305.5016909953333,5064.39320591329,0.019066913110058592,0.2766412011260131
-121.02120019200066,36.7,-2634.145217196036,-4380.281769248083,3809.8603119689474,0.28595928189405784,0.1913474733903256
-101.43358875209546,-24.99,-1145.420485070042,-5663.515018706745,-2693.1829765660304,0.14332745535828706,0.0900184168368779
-112.90208142862964,-18.59,-2351.4363599074154,-5566.065388349505,-2032.3110337551782,0.3984339067460104,0.2720788863133037
-110.52921168899884,25.97,-2009.8713668365397,-5367.30143371564,2791.6155552662776,0.8981374707181949,0.20933423610651808
-99.25060009081989,-45.14,-722.8700590897123,-4438.295617987702,-4518.806909464355,0.014196759223710997,0.03918196267264932
-110.36143251125063,26.89,-1978.292834471385,-5330.448839658827,2883.2789717367004,0.3744854828067865,0.06042399290405187
-111.09772326513388,19.95,-2157.037446946263,-5590.754651786141,2175.149851390283,0.03157469679268565,0.2675510785375018
-103.65765868372692,-32.85,-1264.5640186889552,-5204.160903328232,-3458.0647962273824,0.20379535364702994,0.22800696697063183
-112.07133958562281,56.21,-1332.244669207961,-3285.6369334946994,5298.144871803952,0.3603991640715737,0.16678039451872737
-119.76393369312324,34.05,-2622.1315060545467,-4585.1899814051985,3569.465534134978,0.21219977744530671,0.13143446173240284
-114.99477161687177,-8.65,-2663.025121453687,-5712.236646984547,-958.7881368442727,0.2825129638572871,0.1772478253183351
-108.88923846084317,-23.37,-1894.5282397690967,-5536.857478183327,-2528.7540439913846,0.041894584380337996,0.29106890438329
-95.53318081239813,-42.63,-452.254653611657,-4668.504308016727,-4317.540764638577,0.3988602104745157,0.1737367089035359
-108.14335564665726,1.21,-1984.7042545579513,-6056.686502470106,134.62032809349628,0.3764652352592178,0.12074773224525849
-110.22750905929652,33.73,-1833.1096669964106,-4974.8741568930045,3539.9097547596352,0.35216775775353215,0.1904550447527377
-96.85900062791451,-25.81,-685.3939169467005,-5697.973769362319,-2775.599953572457,0.17150134547192308,0.1769365822711882
-105.05107497048894,-23.87,-1513.8617853429453,-5629.7303362704,-2579.72553496589,0.5019913612144545,0.12404709248146673
-121.02311624135207,31.55,-2799.911571477686,-4655.579702998053,3335.6705204408177,0.5172779351233386,0.1815350412578697
-105.81477870292699,-29.18,-1516.8833015830985,-5355.279182588317,-3108.1626286143014,0.9689498702686146,0.07475063537530696
-104.54859190202893,-27.06,-1426.101346141589,-5495.095133534966,-2900.136104380875,0.45860566131178526,0.23053361859070523
-105.93082926531682,10.61,-1719.8730029328183,-6025.354275265393,1173.7835027482279,0.05962420329496032,0.03502061173500206
-108.31935579975054,-52.86,-1209.7913183322478,-3653.929895520768,-5081.911676200946,0.8313507967126214,0.04622967020452657
-103.1278524175869,-1.43,-1447.4693176360424,-6206.460125622795,-159.09206000469746,0.45146992168984834,0.16516014028332984
-107.29619704206718,38.77,-1477.7482928595518,-4745.612923683014,3991.9973649194003,0.8425552497983027,0.11810456621122041
-115.58149472373191,1.88,-2751.2079508751367,-5746.976613574731,209.1401780302851,0.3799593488030747,0.12911014784444938
-123.02126634578413,56.72,-1906.3234707328284,-2933.096750142798,5329.493341700963,0.1408686192447537,0.18731390319051805
-100.97076468390986,-42.19,-898.8967957177445,-4637.054153443258,-4281.394437409733,0.21516880510544711,0.01586028833835804
-109.9217939829536,-4.3,-2166.0851302061105,-5976.640055913039,-477.9893835178391,0.5886292065606742,0.1853721087389786
-117.73098598616332,50.48,-1887.674122713253,-3590.7697014981677,4917.690957882724,0.24230168327199486,0.2601231469236628
-109.17369270508067,-29.81,-1816.7112990866756,-5224.60699314225,-3169.174470265073,0.1694776852381047,0.11579137444255083
-108.2340896174206,-36.67,-1599.956287279985,-4856.554190668843,-3807.1835090904324,0.7201667369606555,0.28615576591075714
-115.58982044861135,54.5,-1598.9802030753822,-3338.8513251648865,5189.986429521535,0.0921488765697358,0.22425628008125004
-99.76995195962913,-16.05,-1039.623552456046,-6037.654970041276,-1762.5352001916278,0.9875329246836937,0.12912026511613126
-105.39215230990355,30.07,-1464.3481653891085,-5319.12804080727,3194.242685836404,0.8561173209466618,0.19930881227048583
-125.59731926673874,47.34,-2514.604576634296,-3512.709723139499,4688.097612478977,0.20263350974135963,0.297096769142119
-110.23154590885581,-47.63,-1485.6940331184392,-4031.147801471302,-4709.902933463635,0.8281922252006846,0.11344188375212068
-111.47153960898886,-43.49,-1692.9405003414877,-4304.048244326549,-4387.453267308162,0.5467369798741251,0.050265758981071385
-118.86400063309496,37.68,-2435.582267619199,-4418.609121419679,3896.723938100534,0.3461475368169764,0.19309451868605285
-121.03121357792283,12.03,-3214.17145275871,-5342.684556785972,1328.7018472748687,0.8551439360871648,0.007837374124229511
-106.90249409581739,27.69,-1641.220354024253,-5401.046982578502,2962.3828654507447,0.00021444600668074631,0.07128496684917662
-127.98718460060702,56.47,-2167.358067110533,-2775.3711460597697,5314.1790533016265,0.02926151077691841,0.060898140357365835
-117.11374547294196,14.88,-2808.0278290647866,-5484.1228379450895,1637.070984877197,0.15064059852094858,0.21327360538532616
-103.53468813586397,-49.03,-978.2286142707575,-4063.7752936900742,-4813.462801416051,0.944086310502388,0.287389540651333
-116.02545440251123,2.98,-2793.378847080338,-5720.8234338331085,331.4194556601664,0.498720270568375,0.1928062436113081
-115.08529532309996,12.28,-2640.9494587708105,-5641.592088282303,1355.894415376321,0.4091609709262666,0.0405339605549469
-106.81933926907534,37.37,-1465.9934646017362,-4849.688003876924,3869.368737507096,0.28269897926508136,0.1255616619849034
-107.51680737405621,34.52,-1580.9397774760698,-5008.9764285565025,3612.67346409266,0.5744367565698283,0.012269754740208106
-102.2215277954432,-51.6,-838.261707877082,-3870.073483644924,-4996.045790452229,0.14189822421713694,0.06526460226064838
-106.4311174971811,-20.07,-1693.7440153075183,-5743.330403736211,-2187.6956104835995,0.9646162291628596,0.1942149820768632
-112.40209245598703,5.91,-2416.6255609976542,-5862.565386017985,656.4091655336472,0.6506771040371231,0.2208214770035518
-97.1903504443456,-55.69,-449.77172681249795,-3565.1384490507644,-5265.749541410037,0.5310655844408337,0.06578088677556679
-110.85229484827873,-15.98,-2181.556782537103,-5727.236524088966,-1755.0489456729404,0.8877456247586023,0.004935866898669139
-99.19083635137203,-9.92,-1003.0126917402721,-6199.0692212234435,-1098.2401061189266,0.24602064436025717,0.020498950288962148
-93.32994093227175,-40.55,-281.3656701863566,-4835.794583751618,-4144.460049680668,0.006653252659318043,0.011716133996411481
-116.70481808486613,40.18,-2188.835062346616,-4351.102547852533,4113.092837259243,0.01270895849434095,0.1749992374072518
-105.48377697227674,-5.82,-1693.1324906358834,-6111.95816945646,-646.4477581116392,0.507794379514087,0.19193445492569752
-106.60654748641278,-16.92,-1743.0924982155198,-5844.647917158243,-1855.3555635302332,0.38404471032199017,0.2991436470446147
-91.49977082550308,-55.75,-93.90544024169941,-3586.6523123411257,-5269.509650685827,0.2735263384491009,0.06318705017633897
-100.59224129422917,-44.28,-838.9639464528633,-4486.324039691704,-4450.804546083388,0.8254016942102438,0.27649538394332684
-101.85778626380343,-21.45,-1219.2239884539997,-5806.832698553811,-2331.268297940971,0.2968879240264374,0.27885791236910246
-97.73599385322635,-49.93,-552.398364616202,-4066.385540370568,-4878.523309756192,0.4939850404249314,0.03827167846168582
-105.6224027425661,24.23,-1565.5267774287513,-5598.63433811149,2616.3035866031437,0.6072482603489919,0.12465783926017153
-114.65111041112588,0.46,-2658.873931941451,-5793.823857841114,51.181230478777515,0.5154617792308166,0.0407647259027214
-122.07212711043572,46.63,-2324.5295002614193,-3709.6251967895155,4634.206350796082,0.20775523028897647,0.28788307265453267
-103.68140494285714,-34.36,-1244.7277728689012,-5113.290011015422,-3597.9915278803433,0.3671550965450877,0.18950892153275922
-106.03537722137037,-41.54,-1318.0747858889745,-4585.984198826232,-4227.535072228243,0.7185425235351008,0.26681694900341185
-114.12778311905039,44.11,-1871.069031203306,-4177.391525213616,4437.243032057787,0.3871666486801859,0.09764300530819157
-125.51913687678363,59.26,-1893.1281010361222,-2652.193507606083,5479.284678795172,0.22788870598578825,0.1501270971082064
-99.4851449021204,-31.73,-893.5289736693246,-5348.0361842741695,-3352.7212745630427,0.6493860117553303,0.17592311910277117
-106.70286895344255,-28.17,-1615.2029184328892,-5382.772438767275,-3009.568973247377,0.6523042261384123,0.1060252398098295
-103.80319892581075,-38.66,-1187.695501988554,-4834.264743096595,-3982.447587628665,0.6271778038185097,0.26321491106409967
-125.68666640805755,47.79,-2498.5225743925357,-3478.770159504058,4721.881841236077,0.900071392537637,0.026427873494241503
-115.45301464693163,-12.8,-2671.703252640241,-5613.183854912289,-1412.371672324104,0.0295212251374819,0.1942134810164038
-114.47527799587562,-8.08,-2614.946722649868,-5744.544107723864,-896.0422044288704,0.32698110233390365,0.06235127891784465
-104.16956843321138,-33.86,-1295.8845474475909,-5132.747839272177,-3551.930159523601,0.839666043835291,0.07875587454216061
-111.80639470686845,-11.76,-2318.4232987316072,-5794.596076309105,-1299.305476137765,0.3918028208215296,0.013314841920389398
-93.7384469947281,-58.82,-215.2001516177051,-3293.4953418778546,-5454.099589095582,0.49104545675938394,0.024460969476809
-115.83451331196574,34.11,-2300.125353369906,-4750.732575294182,3574.9948750765607,0.37045005140019915,0.07964209273051173
-99.46691368560619,-19.47,-988.5874710805865,-5928.595027013111,-2124.8719532475134,0.8616536668567414,0.21874958605453007
-125.58158371841843,54.51,-2153.5136511889073,-3010.039623529546,5190.632468103009,0.2950008003664868,0.01212278363457937
-120.38131595853152,39.99,-2470.2207315321266,-4213.536807038035,4096.918611986894,0.17615216875339312,0.21515656011877968
-97.40363836484285,-41.72,-613.1525976244556,-4718.667439138989,-4242.504742582603,0.236776486884125,0.14934399470850226
-107.33049850676035,37.49,-1506.7832653493256,-4828.66976328482,3879.9713282964017,0.4354921257534037,0.22793758691191685
