lambda,phi,x,y,z,r_mean,r_std,id
-113.11156953594713,-31.41,-2135.6408656458975,-5004.139686772286,-3322.386053464258,0.16060603397107498,0.11274134275150088,458
-109.77641360646932,-24.18,-1967.737816619957,-5472.66970211002,-2611.229445424272,0.21392407774471622,0.11163742189634493,459
-113.13296030669383,-24.71,-2275.1960099332277,-5325.630917055347,-2664.9134041630955,0.4789093763254121,0.2237398794093088,460
-108.30278232768168,-2.99,-1999.270413570041,-6044.250674638151,-332.53059341919726,0.9245247153758083,0.15185779611030611,461
-115.0148495842009,19.48,-2541.382022191652,-5446.32560192806,2125.920942806678,0.6471973544797041,0.14148136370622214,462
-125.29155930513888,54.68,-2129.3425806152413,-3008.317987582806,5201.590916245198,0.07631664724656873,0.10627429498433753,463
-94.81612143330284,-38.53,-418.703732982835,-4969.440502768351,-3971.1425652363178,0.5641017745048987,0.21156795166982442,464
-98.85727358493266,-17.88,-934.1729393092197,-5994.747535977278,-1957.280741068261,0.9527156022772405,0.04262333529125455,465
-116.38128209027109,-17.12,-2707.168352945356,-5458.031677078826,-1876.633880333408,0.10809404105029652,0.1911515940757652,466
-125.0023224166722,45.27,-2573.507231395292,-3675.032167450394,4528.998134042561,0.9255235703920859,0.29787499667567796,467
-118.18044968020124,37.83,-2377.8693708718283,-4438.3434252161105,3909.9194230713433,0.5207887898884874,0.15993646815634777,468
-93.83413923016796,-53.4,-254.1624251347902,-3792.4263374917905,-5117.961404343355,0.11287378166165696,0.019052748508749263,469
-112.71244448307002,44.42,-1758.022041883921,-4200.1243161585735,4461.943436336207,0.5931534382238152,0.16129280493339518,470
-109.22713419131048,-37.39,-1667.997340397369,-4782.542009905693,-3871.1370159056005,0.4993490076830551,0.13201026064917218,471
-106.52103087142027,5.11,-1805.6362593491774,-6087.519627156131,567.8093763864625,0.2785103120794179,0.2700915060558798,472
-126.6493999091801,45.14,-2684.2022761301187,-3607.778714915189,4518.806909464355,0.5931755654777119,0.1730636771787737,473
-102.85434556376185,-30.26,-1225.025115816009,-5368.393841380234,-3212.5201990728,0.4917210491171804,0.15943809070568896,474
-112.77568672176119,-6.83,-2450.403922156336,-5836.211946167186,-758.1396557998105,0.5768590420545996,0.03386028118627327,475
-111.96375098662067,27.13,-2122.0339200436283,-5261.800247673878,2907.069864272852,0.5863088352415885,0.29494317352776317,476
-110.34770593790954,-0.41,-2216.6355615432803,-5977.045321170601,-45.61815399971226,0.7097765947022526,0.01238223732662903,477
-122.65359820707633,32.29,-2907.756288912904,-4537.374654822631,3405.5556971015267,0.9527913773424677,0.08651780575552658,478
-110.968940773998,-49.97,-1467.3506328233068,-3828.7814531399845,-4881.3870676729075,0.4751683342042391,0.08849760152952388,479
-110.97029768684517,26.6,-2040.0218830585748,-5322.684466822488,2854.464184972157,0.6000943957351227,0.0566238272351358,480
-122.11168845759188,33.3,-2832.3568786007268,-4513.118241156297,3500.0204647380897,0.05778644094309371,0.15948982502286313,481
-104.23759095756694,-20.09,-1472.489567205718,-5803.209312990723,-2189.7856388441423,0.5475106455122406,0.10019564942469757,482
-109.42208221481789,-34.98,-1736.8993011918358,-4926.13220843227,-3654.7267042236585,0.4694010565151556,0.028203749296393476,483
-105.50052685098122,-44.63,-1212.4530569964868,-4371.808377927394,-4478.601800926683,0.45328199651643686,0.26115019367177794,484
-110.96360056564112,-16.88,-2182.54535984702,-5696.539299080609,-1851.0971790374601,0.9518380389027253,0.0958459886510059,485
-114.33591038257941,36.67,-2107.1225218321406,-4658.9712819567385,3807.1835090904324,0.8897680543100697,0.03566494082188316,486
-107.23820207574423,-40.73,-1431.6212774927471,-4613.928493151211,-4159.65736304295,0.912799067305789,0.18899757009536183,487
-97.02222948068352,-52.39,-475.637776952661,-3861.3730322799915,-5050.16752303489,0.33385943735039425,0.01090019767711754,488
-107.17544731645602,23.51,-1726.2611173871005,-5585.120090611322,2543.045640181713,0.8009046495242707,0.2335773231711758,489
-108.04965821408614,2.38,-1973.5335176606425,-6056.047093537122,264.73393347015445,0.2082120587865588,0.0549236997990949,490
-106.93198534788792,-50.69,-1176.2055200281131,-3863.5925746491625,-4932.52653229268,0.47058248630822297,0.08594761354559784,491
-125.40839975090637,35.72,-2998.823507769658,-4218.444742661445,3721.8821209651564,0.741291930972207,0.01280668812341198,492
-107.99534257728256,44.72,-1399.4291466797797,-4308.19161155924,4485.722695565754,0.1167694264846657,0.01839896782850956,493
-116.45368404664893,23.5,-2604.357286971662,-5234.124131385794,2542.0253143984446,0.6971212430749579,0.14794221991146383,494
-100.6698432791535,-39.87,-905.9024061992673,-4808.223340241106,-4086.6800878956797,0.307237247227357,0.17169929669774828,495
-106.07551188750209,-50.67,-1118.7988890386384,-3882.3967319438784,-4931.116472126511,0.039992085723306814,0.0811585316379856,496
-95.64078988337768,-58.75,-325.0672887385141,-3291.165088599274,-5450.0631755400345,0.0670273571288228,0.22651938248296338,497
-113.56053157847164,-15.99,-2449.60991413867,-5617.4802031038,-1756.1185712503705,0.6351952866974712,0.2748491863908988,498
-118.19686801416098,42.29,-2228.2735348302576,-4156.258103200635,4289.631759668204,0.9079442854008847,0.15771753522983728,499
-112.77924318833361,5.27,-2457.849046036977,-5852.926400309103,585.5387429195854,0.48817572809344645,0.20347578112305145,500
